Recipient Name,Award Amount
SALIENT SCIENCE & TECHNOLOGY LLC,-1500.0
"LEVEL 3 COMMUNICATIONS, LLC",-1530.6
"GEORGE W. ALLEN CO., INC.",-1571.6
JTF BUSINESS SYSTEMS CORPORATION,-1624.41
DAVID A. HALL,-1800.0
"DATAWATCH SYSTEMS, INC.",-2045.08
S C & A INC,-2102.42
REFEYN INC,-2200.0
LHCW HOTEL OPERATING COMPANY (2002) LLC,-2346.82
"T-MOBILE USA, INC.",-2596.12
"CENSEO CONSULTING GROUP, INC.",-2600.0
ATT MOBILITY LLC,-2635.56
ENVIRONMENTAL MANAGEMENT SERVICES INC,-2655.35
MICHIGAN STATE UNIVERSITY,-2725.44
"FRANKLIN ADME CONSULT, LLC",-2868.75
"MPF FEDERAL, LLC",-2948.94
NEWPORT CORP,-2978.0099999999948
FORESIGHT SCIENCE & TECHNOLOGY INC,-2984.48
ANTIBODIES INCORPORATED,-2990.0
"HITEC POWER PROTECTION, INC.",-3000.0
NEWPORT CORPORATION,-3049.55
"HEIDELBERG ENGINEERING, INC.",-3050.0
"MAXIMUS FEDERAL CONSULTING, LLC",-3251.66
"HSU DEVELOPMENT, INC.",-3300.0
"LAKEPHARMA, INC.",-3514.94
"METTLER-TOLEDO RAININ, LLC",-3596.82
ARCET EQUIPMENT CO,-3605.18
W & T TRAVEL SERVICES LLC,-3750.02
UNIVERSITY OF KINSHASA,-4542.0
OLINK PROTEOMICS AB,-4940.0
INTEGRA BIOSCIENCES CORP.,-4972.5
HAYDOM LUTHERAN HOSPITAL,-5089.67
"ROCKVILLE DISTRICT PARTNERS, LLC",-5389.95
"BIO TECHNIC SERVICES, LLC",-5560.0
"QT IMAGING, INC.",-5800.0
NEW YORK UNIVERSITY,-6000.0
SOUTHWEST RESEARCH INSTITUTE,-6000.0
"AZENTA, INC.",-6052.0
"SUPERIOR TASKING ADVANTAGE CONTRACTING, INC.",-6784.21
NAVITAS CLINICAL RESEARCH INC,-6784.79
VIVITIDE LLC,-6955.0
"ALCON VISION, LLC",-7027.8
GIROD HOLT CONSERVATION LLC,-7203.75
ABT GLOBAL LLC,-7274.0
HENRY FORD HEALTH SYSTEM,-7344.35
"WEBFIRST, INC",-7446.16
NEDERLANDSE ORGANISATIE VOOR TOEGEPAST-NATUURWETENSCHAPPELIJK ONDERZOEK TNO,-7560.02
"PARAGON TEC, INC.",-8122.17
PROGENICS PHARMACEUTICALS INC,-8311.0
"MILTENYI BIOTEC, INC.",-8756.84
"TECH SOFTWARE, LLC",-9000.0
KPMG LLP,-9478.55
"LBYD FEDERAL, LLC",-9600.35
ROMERO DONNA L,-9787.5
"SOCIAL SOLUTIONS INTERNATIONAL, INC.",-9825.6
MAKERERE UNIVERSITY CENTRE FOR HEALTH & POPULATION RESEARCH,-10150.0
ABACUS SERVICE CORP,-10516.57
"SIGMOVIR BIOSYSTEMS, INC.",-10737.16
"IDONEOUS EDUCATIONAL SERVICES, INC.",-10810.09
"CEDAR INTERACTIVE, INC.",-11391.5
"RUTGERS, THE STATE UNIVERSITY",-11400.0
TRUSTEES OF BOSTON UNIVERSITY,-11452.67
CORNER ALLIANCE INCORPORATED,-11496.47
SRC INC,-11723.67
"MERIDIAN IMAGING SOLUTIONS, INC.",-11826.6
BOSTON IMAGE READING CENTER LLC,-12000.0
"D.R.E. MEDICAL GROUP, INC.",-12185.0
BOTSWANA BAYLOR CHILDREN'S CLINICAL CENTRE OF EXCELLENCE,-12190.0
CRYO ASSOCIATES INC,-12265.32
AMERICAN UNIVERSITY,-12500.0
"HILL INTERNATIONAL, INC.",-12670.29
ROSWELL PARK CANCER INSTITUTE,-12762.0
NEUROLUX INC,-13000.0
UNIVERSITY OF MASSACHUSETTS BIOLOGIC LABS,-13200.0
"LEVEL 3 TELECOM HOLDINGS, LLC",-13385.81
"EDWARDS INDUSTRIES, LLC.",-13464.08
DETKE BIOPHARMA CONSULTING LLC,-14070.0
"LEWIS ROCA ROTHGERBER CHRISTIE, LLP.",-14775.0
CENTER FOR DISEASE PREVENTION & CONTROL OF SICHUAN,-14996.0
SEDECAL MOLECULAR IMAGING SL,-15000.0
THE MED WRITERS LLC,-16427.0
"CISBIO US, INC.",-16800.0
PUBLIC LIBRARY OF SCIENCE,-17405.0
CINCINNATI UNIV OF,-17411.66
ZVITAMBO INSTITUTE FOR MATERNAL AND CHILD HEALTH RESEARCH,-18593.47
"ZIMMERMAN ASSOCIATES, INC.",-19054.74
"VERSITI WISCONSIN, INC.",-19532.83
SAN DIEGO STATE UNIVERSITY FOUNDATION,-19909.39
STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,-20000.0
"THE BROAD INSTITUTE, INC",-20115.0
CAITTA INC.,-20328.32
"GENEWIZ, LLC",-20500.0
PGI HOLDING CORPORATION,-20973.0
SYMPLICITY CORPORATION,-21120.45
ADVANCED DECISION VECTORS LLC,-21355.75
GORDON RESEARCH CONFERENCES,-24000.0
GENERAL ELECTRIC COMPANY,-24000.0
"FM TALENT SOURCE, LLC",-24156.04
ELEMENT MATERIALS TECHNOLOGY IOWA CITY INC.,-24752.0
UNIVERSITA' DEGLI STUDI DELL'AQUILA,-24800.0
"FOUNDATION MEDICINE, INC.",-25000.0
SARTORIUS STEDIM NORTH AMERICA INC.,-27240.0
"LEYDIG, VOIT & MAYER, LTD.",-28488.37000000001
"ICF ESAC, LLC",-29357.59
NEXT CENTURY CORPORATION,-30816.33
ACCRETECH AMERICA INC.,-32000.0
WIDEPOINT INTEGRATED SOLUTIONS CORP,-32894.35
"JOHN J. YIM & ASSOCIATES, LLC",-33153.25
ACQUISITION PROFESSIONALS LLC,-33600.0
LABORATORY CORP OF AMERICA,-33634.0
VS4S LLC,-35005.0
TURNINGPOINT-DSFEDERAL JV LLC,-35546.84
PER-GEESH CONSTRUCTION CORPORATION,-43047.92
"ROSALIND, INC.",-43055.5
EUROFINS DISCOVERX LLC,-43677.15
HENDALL INC,-44393.73
"SUPREME SOLUTIONS, INC",-44909.84
"CASPIAN SEA, LLC",-46800.0
MS BIOWORKS LLC,-46800.0
SIKICH CPA LLC,-48005.79
EFFECTIFF LLC,-49562.42
UNIVERSITY OF LOUISIANA AT LAFAYETTE,-49585.23
IVY PLANNING GROUP LLC,-50253.95
COMPREHENSIVE RESEARCH SOLUTIONS LLC,-50366.63
STATE OF MARYLAND,-50400.0
"JB CONTRACTING, INC.",-51957.93
"STAFFING ALTERNATIVES, INC.",-55372.45
"ACEA BIOSCIENCES, INC.",-55610.46
"TA MANAGEMENT SOLUTIONS, LLC",-60100.42
"TACONIC BIOSCIENCES, INC.",-60972.55
"KAIYUH SERVICES, LLC",-63000.0
THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,-66535.77
"MISSOURI BREAKS INDUSTRIES RESEARCH, INC",-68727.59
WAKE FOREST UNIVERSITY HEALTH SCIENCES,-74507.76999999999
"BENUVIA OPERATIONS, LLC",-75948.52
ADVANCED AUTOMATION TECHNOLOGIES INC,-85388.23999999999
"MITCHELL GROUP, INC. (THE)",-89596.84
ASTRIX TECHNOLOGY LLC,-91219.20999999999
"NEW YORK GENOME CENTER, INC.",-92664.0
"LUMIRADX, INC",-96970.0
"BIOFORTIS, LLC",-107590.11
LABCORP EARLY DEVELOPMENT LABORATORIES INC,-121969.46
UNIVERSITY OF OKLAHOMA,-122881.06999999998
INVETECH INC,-124000.0
"CTRMG-GAPSI JV, LLC",-126612.95000000001
EDWARDS WILDMAN PALMER LLP,-129730.48000000001
THE CDM GROUP INC,-133764.02
KENT CAMPA & KATE INC,-134482.16
GUIDEHOUSE INC.,-145940.72000000003
THE HILL GROUP INC,-148529.0
WONDRUS CONSULTING LLC,-149730.0
INNODATA INC,-149957.7
CTR MANAGEMENT GROUP LLC,-153947.86000000002
TRANSMURAL SYSTEMS LLC,-157516.0
UNIVERSITY OF CHICAGO,-157928.82
UNIVERSITY OF ROCHESTER,-158263.0
FRED HUTCHINSON CANCER CENTER,-158475.21999999997
"SUMMER CONSULTANTS, INC.",-165081.62000000002
BATTELLE MEMORIAL INSTITUTE,-187225.8
"SCHATZ PUBLISHING GROUP, LLC",-195105.21
"BIOQUAL, INC.",-229586.04
"TAI PEDRO & ASSOCIATES, P.C.",-247017.48
"AKIMEKA, LLC",-250000.0
ND PROPERTIES LLC,-262571.23
NATIONAL ACADEMY OF SCIENCES,-268499.41000000003
TRAVEL CONCEPTS INC,-268627.74
WAYNE STATE UNIVERSITY,-269025.08
AMERICAS STAFFING PARTNER INC,-271579.65
IMSOLUTIONS LLC,-272875.68
"CDIC, INC.",-312691.65
SUPERIOR SKILLED TRADES LLC,-350000.0
THE LELAND STANFORD JUNIOR UNIVERSITY,-376806.05
"INTERNATIONAL DEVELOPMENT & RESOURCES, INC.",-380098.93000000005
MICHIGAN PUBLIC HEALTH INSTITUTE,-384513.28
LUMINA CORPS INC.,-426698.08
NORTHWESTERN UNIVERSITY,-449842.13999999996
"PALLADIAN PARTNERS, INC.",-479377.7
CMCVR INC,-513702.01
"FINANCIAL & REALTY SERVICES, LLC",-518955.2
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,-520594.27999999997
REGENTS OF THE UNIVERSITY OF MICHIGAN,-549277.1
"POLYPEPTIDE LABORATORIES SAN DIEGO, LLC",-569438.4
THOMAS JEFFERSON UNIVERSITY,-602730.36
"ADVANCED BIOSCIENCE LABORATORIES, INC.",-673799.95
QUEST DIAGNOSTICS INCORPORATED,-680858.68
ECOLOGY SERVICES INC,-715401.96
"MEDICAL SCIENCE & COMPUTING, LLC",-784815.89
THE MEDICAL UNIVERSITY OF SOUTH CAROLINA,-823799.9
"MATTHEWS MEDIA GROUP, INC",-972960.67
MATERIALS & MACHINES CORP OF AMERICA,-1005400.0
"TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA, THE",-1016509.0
"ENTERPRISE RESOURCE PERFORMANCE, LLC",-1177675.59
JCS SOLUTIONS LLC,-1248279.7
"HAWAII BIOTECH, INC.",-2666912.0
ALLIANCE FOR ADVANCING BIOMEDICAL RESEARCH,-2704965.0
PPD DEVELOPMENT LP,-8130992.9799999995
