Recipient Name,Award Amount,Careers Search
APAH LLC,36375.0,https://www.google.com/search?q=APAH%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
POWERWORLD CORP,36344.0,https://www.google.com/search?q=POWERWORLD%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
HDT HOLDINGS LLC,36232.69,https://www.google.com/search?q=HDT%20HOLDINGS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"IRON BOW TECHNOLOGIES, LLC",36062.13,https://www.google.com/search?q=IRON%20BOW%20TECHNOLOGIES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
NIKIRA LABS INC.,35860.0,https://www.google.com/search?q=NIKIRA%20LABS%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DANIEL L. SUN, INC.",35670.52,https://www.google.com/search?q=DANIEL%20L.%20SUN%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
EATON CORPORATION,35139.6,https://www.google.com/search?q=EATON%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"VINDICATOR TECHNOLOGIES, INC.",35022.38,https://www.google.com/search?q=VINDICATOR%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"AGAPE ENCOUNTERS, LLC",34720.0,https://www.google.com/search?q=AGAPE%20ENCOUNTERS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THE BOARDROOM, LLC",34440.0,https://www.google.com/search?q=THE%20BOARDROOM%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
VETERAN TECHNOLOGY PARTNERS LLC,34389.31,https://www.google.com/search?q=VETERAN%20TECHNOLOGY%20PARTNERS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
OKLAHOMA GAS AND ELECTRIC COMPANY,34256.0,https://www.google.com/search?q=OKLAHOMA%20GAS%20AND%20ELECTRIC%20COMPANY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE COBUILDERS LLC,34200.0,https://www.google.com/search?q=THE%20COBUILDERS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CQ-ROLL CALL, INC",33750.0,https://www.google.com/search?q=CQ-ROLL%20CALL%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
INTELLIGENT DEVICES LLC,33450.0,https://www.google.com/search?q=INTELLIGENT%20DEVICES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"WILLIAM S. HEIN & CO., INC.",32445.0,https://www.google.com/search?q=WILLIAM%20S.%20HEIN%20%26%20CO.%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
NEWSWISE INC,32000.0,https://www.google.com/search?q=NEWSWISE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PARR INSTRUMENT COMPANY,31850.0,https://www.google.com/search?q=PARR%20INSTRUMENT%20COMPANY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
EVALUATE ENERGY LIMITED,31508.96,https://www.google.com/search?q=EVALUATE%20ENERGY%20LIMITED%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
FIS CAPITAL MARKETS US LLC,31500.0,https://www.google.com/search?q=FIS%20CAPITAL%20MARKETS%20US%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"TRACKER PRODUCTS, LLC",31255.9,https://www.google.com/search?q=TRACKER%20PRODUCTS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"INNOVATIVE RESEARCH, LLC",30530.0,https://www.google.com/search?q=INNOVATIVE%20RESEARCH%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"GEOMETRICS, INC.",30045.0,https://www.google.com/search?q=GEOMETRICS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PORT OF PORT ARTHUR,30000.0,https://www.google.com/search?q=PORT%20OF%20PORT%20ARTHUR%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SERVCO INC.,30000.0,https://www.google.com/search?q=SERVCO%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"NEWLINENOOSH, INC.",29995.0,https://www.google.com/search?q=NEWLINENOOSH%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PANAMERICA COMPUTERS, INC.",29758.0,https://www.google.com/search?q=PANAMERICA%20COMPUTERS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"COOK & COOK, INC.",28760.0,https://www.google.com/search?q=COOK%20%26%20COOK%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MATTRACKS, INC.",28430.74,https://www.google.com/search?q=MATTRACKS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BLOOMBERG LP,28370.0,https://www.google.com/search?q=BLOOMBERG%20LP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TERA CONSULTING INC.,28004.24,https://www.google.com/search?q=TERA%20CONSULTING%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TECH SERVICE SOLUTIONS LLC,27672.24,https://www.google.com/search?q=TECH%20SERVICE%20SOLUTIONS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PORTSIDE INC,27494.52,https://www.google.com/search?q=PORTSIDE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ANDERSON TREE SERVICE INC,27000.0,https://www.google.com/search?q=ANDERSON%20TREE%20SERVICE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PROJECT SERVICES GROUP, LLC",26884.2,https://www.google.com/search?q=PROJECT%20SERVICES%20GROUP%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MELWOOD HORTICULTURAL TRAINING CENTER, INC.",26827.96,https://www.google.com/search?q=MELWOOD%20HORTICULTURAL%20TRAINING%20CENTER%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BLACKSTAR DIVERSIFIED ENTERPRISES LIMITED LIABILITY COMPANY,26688.0,https://www.google.com/search?q=BLACKSTAR%20DIVERSIFIED%20ENTERPRISES%20LIMITED%20LIABILITY%20COMPANY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"REVVITY HEALTH SCIENCES, INC.",26683.68,https://www.google.com/search?q=REVVITY%20HEALTH%20SCIENCES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BOCA WIRE CORP,26655.2,https://www.google.com/search?q=BOCA%20WIRE%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"POWERGEM, LLC",26392.5,https://www.google.com/search?q=POWERGEM%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"TECHTREND, INC.",26388.0,https://www.google.com/search?q=TECHTREND%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"RENOWN CARGO TRAILERS, LLC",25989.6,https://www.google.com/search?q=RENOWN%20CARGO%20TRAILERS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
NASCENCE GROUP LLC,25800.0,https://www.google.com/search?q=NASCENCE%20GROUP%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GEXCON US INC,25785.0,https://www.google.com/search?q=GEXCON%20US%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
NORTHERN TRUCK EQUIPMENT CORPORATION,25115.0,https://www.google.com/search?q=NORTHERN%20TRUCK%20EQUIPMENT%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CARNEGIE INSTITUTE,25000.0,https://www.google.com/search?q=CARNEGIE%20INSTITUTE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
INTEGRITY AND HONOR LLC,24824.0,https://www.google.com/search?q=INTEGRITY%20AND%20HONOR%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"WESTEX GROUP, INC",24490.79,https://www.google.com/search?q=WESTEX%20GROUP%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THE WINVALE GROUP, LLC",24468.27,https://www.google.com/search?q=THE%20WINVALE%20GROUP%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
WATSON LISA,24000.0,https://www.google.com/search?q=WATSON%20LISA%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CANON U.S.A., INC.",23663.7,https://www.google.com/search?q=CANON%20U.S.A.%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"NATIVE SOURCE ENTERPRISES, LLC",22950.0,https://www.google.com/search?q=NATIVE%20SOURCE%20ENTERPRISES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TA INSTRUMENTS - WATERS L.L.C.,22785.0,https://www.google.com/search?q=TA%20INSTRUMENTS%20-%20WATERS%20L.L.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DILO COMPANY, INC",22694.6,https://www.google.com/search?q=DILO%20COMPANY%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ARCHITECHTURE SOLUTIONS LLC,22530.0,https://www.google.com/search?q=ARCHITECHTURE%20SOLUTIONS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TRAINING CENTER PROS INC,22443.55,https://www.google.com/search?q=TRAINING%20CENTER%20PROS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CAPITAL ECONOMICS (N.A.) LIMITED,22376.4,https://www.google.com/search?q=CAPITAL%20ECONOMICS%20%28N.A.%29%20LIMITED%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GALVANIZERS INC,21525.0,https://www.google.com/search?q=GALVANIZERS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"INTEGRATION TECHNOLOGIES GROUP, INC.",21127.62,https://www.google.com/search?q=INTEGRATION%20TECHNOLOGIES%20GROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SCL HOLDINGS INC,21120.0,https://www.google.com/search?q=SCL%20HOLDINGS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"L3HARRIS TECHNOLOGIES, INC.",21050.0,https://www.google.com/search?q=L3HARRIS%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MORGAN INGLAND LLC,20194.31,https://www.google.com/search?q=MORGAN%20INGLAND%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CENTERLINE MECHANICAL LLC,20000.0,https://www.google.com/search?q=CENTERLINE%20MECHANICAL%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MIKE GLASMAN,20000.0,https://www.google.com/search?q=MIKE%20GLASMAN%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
REGAN TECHNOLOGIES CORP,19644.89,https://www.google.com/search?q=REGAN%20TECHNOLOGIES%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"OCLC, INC",19507.49,https://www.google.com/search?q=OCLC%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CONTROLLED F.O.R.C.E INC.,19450.62,https://www.google.com/search?q=CONTROLLED%20F.O.R.C.E%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MAGNASYNC/MOVIOLA CORPORATION,19344.45,https://www.google.com/search?q=MAGNASYNC/MOVIOLA%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DBC CONSULTING ECONOMIST CORP,18320.0,https://www.google.com/search?q=DBC%20CONSULTING%20ECONOMIST%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
3DB LABS INC,18200.0,https://www.google.com/search?q=3DB%20LABS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ANALYTIC ADVANTAGE INC,18092.0,https://www.google.com/search?q=ANALYTIC%20ADVANTAGE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"INSIGHT PUBLIC SECTOR, INC.",17767.0,https://www.google.com/search?q=INSIGHT%20PUBLIC%20SECTOR%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MGX EQUIPMENT SERVICES LLC,17663.45,https://www.google.com/search?q=MGX%20EQUIPMENT%20SERVICES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
INDEPENDENT HARDWARE INC,17471.0,https://www.google.com/search?q=INDEPENDENT%20HARDWARE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PJM INTERCONNECTION, L.L.C.",17400.0,https://www.google.com/search?q=PJM%20INTERCONNECTION%2C%20L.L.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
IMMIXTECHNOLOGY INC,16478.2,https://www.google.com/search?q=IMMIXTECHNOLOGY%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CENTRE FIREARMS CO INC,16208.0,https://www.google.com/search?q=CENTRE%20FIREARMS%20CO%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BENNETT-ALVARADO, INC.",16138.65,https://www.google.com/search?q=BENNETT-ALVARADO%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GENCO SYSTEMS INC,15738.28,https://www.google.com/search?q=GENCO%20SYSTEMS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"RESEARCH ELECTRONICS INTERNATIONAL, L.L.C.",15595.0,https://www.google.com/search?q=RESEARCH%20ELECTRONICS%20INTERNATIONAL%2C%20L.L.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"AARCHER, INC.",15502.2,https://www.google.com/search?q=AARCHER%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GERMRIP LLC,15305.1,https://www.google.com/search?q=GERMRIP%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CHARTER COMMUNICATIONS OPERATING LLC,15300.0,https://www.google.com/search?q=CHARTER%20COMMUNICATIONS%20OPERATING%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"HANSON AUDIO VIDEO, LLC",15237.17,https://www.google.com/search?q=HANSON%20AUDIO%20VIDEO%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SOLAR ATMOSPHERES MANUFACTURING INC,14895.21,https://www.google.com/search?q=SOLAR%20ATMOSPHERES%20MANUFACTURING%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CEDIGAZ,14880.0,https://www.google.com/search?q=CEDIGAZ%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TRADE PRODUCTS CORP.,14701.88,https://www.google.com/search?q=TRADE%20PRODUCTS%20CORP.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MEDALS OF AMERICA, LTD.",14152.5,https://www.google.com/search?q=MEDALS%20OF%20AMERICA%2C%20LTD.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MEGA WHOLESALE LLC,14070.92,https://www.google.com/search?q=MEGA%20WHOLESALE%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SKYTRAC SYSTEMS LTD,14034.35,https://www.google.com/search?q=SKYTRAC%20SYSTEMS%20LTD%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GABRIEL FERNANDEZ,13366.0,https://www.google.com/search?q=GABRIEL%20FERNANDEZ%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SLM CONTRACT FURNITURE, INC.",13056.08,https://www.google.com/search?q=SLM%20CONTRACT%20FURNITURE%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SUPERIOR SOLUTIONS AND INSIGHTS LLC,12754.0,https://www.google.com/search?q=SUPERIOR%20SOLUTIONS%20AND%20INSIGHTS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"LEUTERIO THOMAS, LLC",12641.6,https://www.google.com/search?q=LEUTERIO%20THOMAS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ADVANTAGE LEASING ASSOCIATES LLC,12378.0,https://www.google.com/search?q=ADVANTAGE%20LEASING%20ASSOCIATES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CORUM ENGINEERING, P.C",12260.0,https://www.google.com/search?q=CORUM%20ENGINEERING%2C%20P.C%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SIG SAUER INC.,12221.12,https://www.google.com/search?q=SIG%20SAUER%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SKOOKUM EDUCATIONAL PROGRAMS,12000.0,https://www.google.com/search?q=SKOOKUM%20EDUCATIONAL%20PROGRAMS%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
P. B. DISTRIBUTING CO INC,11709.0,https://www.google.com/search?q=P.%20B.%20DISTRIBUTING%20CO%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TITAN MACHINERY INC.,11678.15,https://www.google.com/search?q=TITAN%20MACHINERY%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TECHANAX LLC,11485.27,https://www.google.com/search?q=TECHANAX%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SECURITY RESOURCES, INC.",11349.52,https://www.google.com/search?q=SECURITY%20RESOURCES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UXC LLC,11189.13,https://www.google.com/search?q=UXC%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GEORGES SANITATION INC,10800.0,https://www.google.com/search?q=GEORGES%20SANITATION%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DAWNWOLFTECH,10800.0,https://www.google.com/search?q=DAWNWOLFTECH%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
AANTILIA LLC,10714.35,https://www.google.com/search?q=AANTILIA%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
REDFORT TECHNOLOGIES LLC,10495.12,https://www.google.com/search?q=REDFORT%20TECHNOLOGIES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"KNIGHTHORST SHREDDING, LLC",10350.0,https://www.google.com/search?q=KNIGHTHORST%20SHREDDING%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
VCLOUD TECH INC,10331.16,https://www.google.com/search?q=VCLOUD%20TECH%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TENNESSEE VALLEY TITLE INSURANCE CO.,10200.0,https://www.google.com/search?q=TENNESSEE%20VALLEY%20TITLE%20INSURANCE%20CO.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"IXRF, INC.",10200.0,https://www.google.com/search?q=IXRF%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THE TRAILER SHOP, LLC",10055.0,https://www.google.com/search?q=THE%20TRAILER%20SHOP%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CORELOGIC SOLUTIONS, LLC",10000.0,https://www.google.com/search?q=CORELOGIC%20SOLUTIONS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF TENNESSEE,10000.0,https://www.google.com/search?q=UNIVERSITY%20OF%20TENNESSEE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
REPUBLIC SERVICES INC,9900.0,https://www.google.com/search?q=REPUBLIC%20SERVICES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ABBA TECHNOLOGIES, INC.",9308.06,https://www.google.com/search?q=ABBA%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
AD STANLEY LLC,9300.0,https://www.google.com/search?q=AD%20STANLEY%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
VPRIME TECH INC,9256.15,https://www.google.com/search?q=VPRIME%20TECH%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
IRON MOUNTAIN INFORMATION MANAGEMENT LLC,9160.68,https://www.google.com/search?q=IRON%20MOUNTAIN%20INFORMATION%20MANAGEMENT%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
WELLS JAY,9029.48,https://www.google.com/search?q=WELLS%20JAY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
USA WASTE OF CALIFORNIA INC,8624.4,https://www.google.com/search?q=USA%20WASTE%20OF%20CALIFORNIA%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"USA WASTE OF CALIFORNIA, INC.",8616.53,https://www.google.com/search?q=USA%20WASTE%20OF%20CALIFORNIA%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
RELIANCE CONTRACTORS INC,8400.0,https://www.google.com/search?q=RELIANCE%20CONTRACTORS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
